elapsed_time,distance,latitude,longitude,altitude,l_r_balance,power,cadence,speed,heartrate,ankling_log_left,ankling_log_right,foot_range_log_left,foot_range_log_right,leg_range_log_left,leg_range_log_right,pedaling_delay_log_left,pedaling_delay_log_right,waist_angle_log_center,waist_d_rot_y_center,waist_d_rot_z_center,torso_angle_log_center,torso_d_rot_y_center,torso_d_rot_z_center
929,10719,36.9673,136.79155,60,,294,91,11.49,,0.0,0.0,,54.8,,,47.1,31.4,47.1,9.0,5.2,10.8,6.8,4.1
930,10732,36.967403,136.79161,60,,298,92,11.95,,0.0,0.0,,52.7,,,13.4,37.9,46.6,6.5,6.4,9.2,4.6,7.0
931,10742,36.9675,136.79166,60,,314,97,12.51,,1.5,0.0,51.1,,,,27.5,24.3,45.9,6.5,7.4,10.2,5.4,7.1
932,10759,36.967594,136.79176,60,,209,102,13.04,,4.7,0.0,49.0,,,,31.5,24.3,44.4,6.3,8.0,9.1,4.2,6.3
933,10770,36.967693,136.79182,60,,186,100,13.47,,5.9,18.0,48.1,,,,30.4,37.8,43.8,5.0,8.1,10.0,2.8,4.6
934,10782,36.96784,136.79187,59,,187,94,13.89,,6.6,0.0,47.5,56.5,,,30.0,40.6,44.5,4.6,5.7,11.5,1.9,4.2
935,10797,36.967922,136.79198,59,,222,98,14.34,,0.0,0.0,49.9,,,,24.5,41.0,44.7,4.5,6.1,9.4,3.3,4.8
936,10812,36.96802,136.79205,59,,233,100,14.71,,0.0,0.0,50.4,56.1,,,25.4,26.8,44.5,6.6,7.2,7.5,3.0,5.7
937,10826,36.968155,136.79213,59,,201,102,14.91,,0.0,2.5,49.1,,,,37.1,21.5,44.7,7.3,7.8,10.4,3.2,5.3
938,10841,36.96829,136.7922,58,,233,99,15.21,,0.0,0.0,50.6,,,,17.6,7.4,42.4,7.2,7.7,13.2,3.6,5.2
939,10860,36.96843,136.79228,58,,207,98,15.51,,0.0,0.0,,56.5,,,5.8,48.4,43.6,7.2,6.5,11.2,2.5,4.9
940,10870,36.968594,136.79231,58,,256,99,15.72,,0.0,0.0,50.6,53.2,,,31.3,27.4,41.5,7.9,6.5,11.1,2.7,4.6
941,10891,36.96873,136.7924,58,,230,101,15.91,,0.0,0.0,,,,,35.6,17.0,43.8,7.4,6.7,11.0,4.1,6.5
942,10906,36.968853,136.79247,57,,267,100,15.83,,0.0,0.0,,54.9,,,30.6,27.3,44.9,7.0,6.6,12.3,3.8,5.0
943,10923,36.968987,136.79253,57,,262,99,15.6,,0.0,5.0,50.5,53.9,,,28.7,49.4,44.8,7.0,7.5,10.8,3.2,4.3
944,10937,36.969116,136.79257,57,,274,97,15.28,,0.0,0.0,,,,,34.9,2.0,45.3,7.9,7.0,12.7,4.0,4.8
945,10956,36.96925,136.79262,56,,305,96,15.1,,0.0,0.0,50.1,54.0,,,32.8,33.8,45.4,8.2,7.0,11.9,3.0,5.0
946,10967,36.969383,136.79263,56,,316,95,14.95,,0.0,0.0,,52.1,,,17.2,35.3,45.6,8.7,6.4,10.6,2.0,5.2
947,10986,36.969517,136.79266,56,,325,94,14.81,,0.0,0.0,,51.2,,,16.4,36.6,45.2,7.5,5.6,10.8,2.7,6.6
948,10996,36.96965,136.79266,56,,282,93,14.61,,1.8,3.5,49.5,52.9,,,17.3,15.1,45.5,8.8,6.1,8.8,2.6,6.2
949,11011,36.96978,136.79266,55,,269,91,14.45,,0.0,4.0,50.0,53.0,,,14.5,51.2,45.8,9.3,4.9,12.1,3.0,6.8
950,11025,36.969913,136.79266,55,,314,90,14.29,,0.0,0.0,49.5,,,,11.5,5.7,45.9,6.8,4.3,12.1,2.3,7.1
951,11040,36.970043,136.79266,55,,357,95,14.16,,0.0,0.0,,,,,26.2,36.9,42.8,7.4,6.1,8.3,1.9,5.9
952,11053,36.970165,136.79266,55,,267,97,14.08,,0.0,0.0,,51.8,,,19.7,34.6,44.8,7.9,4.9,13.1,2.4,6.1
953,11067,36.97029,136.79263,54,,297,95,13.93,,0.0,0.0,49.9,52.8,,,4.6,44.1,45.7,8.0,4.7,8.9,3.0,5.2
954,11084,36.97041,136.79262,54,,344,95,13.95,,0.0,0.0,,53.1,,,26.5,35.0,45.9,6.2,6.7,8.9,2.1,6.1
955,11095,36.970528,136.7926,54,,352,95,13.91,,0.0,0.0,,51.4,,,30.1,14.8,45.7,5.6,6.3,7.8,3.3,6.6
956,11109,36.970654,136.79257,54,,302,95,13.86,,0.0,0.0,52.2,,,,3.6,25.9,46.5,7.2,6.0,9.2,3.0,6.6
957,11122,36.970783,136.79256,54,,318,95,13.9,,0.0,0.0,52.2,52.4,,,11.6,25.9,46.0,7.2,6.1,10.1,4.5,5.7
958,11136,36.970905,136.79253,53,,300,95,13.87,,0.0,0.0,49.0,53.4,,,34.2,15.6,43.7,8.2,6.5,10.9,6.8,5.8
959,11149,36.97103,136.79251,53,,299,95,13.86,,0.0,10.2,46.2,54.4,,,3.0,45.2,43.6,9.2,5.1,6.4,6.6,6.4
960,11164,36.971153,136.79248,53,,266,95,13.76,,0.0,0.0,46.1,49.2,,,34.7,28.3,44.4,7.0,3.1,11.8,6.0,5.3
961,11180,36.971283,136.79247,53,,299,93,13.66,,0.0,0.0,,52.2,,,33.2,33.4,45.1,6.7,4.4,11.6,4.0,4.3
962,11191,36.971397,136.79245,53,,327,93,13.61,,0.0,0.0,51.8,,,,35.5,41.7,45.2,7.4,6.6,11.4,2.2,5.3
963,11208,36.97152,136.79243,53,,314,93,13.49,,0.0,0.0,50.5,53.4,,,26.6,34.0,45.7,5.7,5.0,9.3,2.1,6.3
964,11218,36.97163,136.7924,52,,304,92,13.43,,0.0,0.0,50.8,50.1,,,27.4,28.7,45.5,7.7,6.1,9.6,2.4,5.2
965,11237,36.971756,136.79239,52,,316,92,13.38,,0.0,0.0,51.5,51.9,,,35.5,37.0,44.6,8.1,6.1,7.3,2.7,5.1
966,11243,36.97188,136.79237,52,,317,91,13.36,,0.0,2.9,49.6,56.4,,,34.3,32.8,43.7,8.2,5.7,9.3,2.8,5.8
967,11258,36.972,136.79234,52,,296,91,13.31,,1.9,2.2,,51.3,,,46.6,37.7,46.5,9.5,5.3,8.4,2.4,4.8
968,11275,36.972122,136.79231,52,,312,91,13.32,,0.0,0.0,52.0,51.6,,,22.4,7.2,46.8,8.5,4.8,9.9,4.0,6.4
969,11289,36.97224,136.7923,52,,312,91,13.29,,0.0,0.0,,51.5,,,34.2,19.2,46.3,6.5,5.5,10.0,6.0,7.8
970,11300,36.97236,136.79228,52,,304,91,13.23,,0.0,0.0,49.5,52.2,,,36.3,30.7,46.2,6.9,4.1,10.3,6.1,6.9
971,11313,36.972477,136.79225,51,,316,90,13.17,,0.0,0.0,46.5,,,,20.3,36.9,43.1,6.5,4.0,8.5,6.6,5.7
972,11327,36.972588,136.79224,51,,252,90,13.02,,0.0,0.0,46.5,,,,29.0,41.2,45.1,9.2,4.7,9.5,7.0,5.4
973,11340,,,51,,268,88,12.86,,0.0,0.0,,52.2,,,39.1,35.6,46.4,7.7,4.1,10.3,6.9,5.6
974,11352,36.972706,136.79222,51,,297,88,12.7,,3.6,2.7,,50.1,,,35.1,42.3,45.9,6.6,5.2,9.1,6.6,7.1
975,11365,36.97294,136.79218,51,,287,87,12.59,,0.0,0.0,48.2,50.0,,,30.8,39.1,46.6,6.5,5.2,8.7,7.0,7.8
976,11380,36.973057,136.79216,51,,297,86,12.57,,0.0,1.0,,51.3,,,26.9,21.3,46.4,7.4,4.0,11.8,8.7,8.2
977,11390,36.97317,136.79214,51,,308,85,12.47,,0.0,0.0,48.6,51.1,,,38.7,45.7,47.0,6.8,4.2,9.3,5.1,8.0
978,11403,36.97328,136.79213,51,,311,85,12.45,,0.0,0.0,,51.0,,,29.5,27.6,47.1,6.6,5.2,9.6,3.5,8.2
979,11413,36.973392,136.79211,51,,294,85,12.43,,0.0,2.6,51.7,52.7,,,43.3,24.8,47.3,6.7,5.6,11.4,4.9,7.0
980,11426,36.973503,136.7921,50,,301,85,12.47,,0.0,0.0,48.9,51.0,,,21.0,17.7,47.6,8.4,4.6,10.4,4.8,7.4
981,11442,36.973618,136.79207,50,,309,85,12.55,,0.0,0.0,48.9,54.8,,,23.5,39.2,47.3,8.7,4.8,10.7,3.1,7.4
982,11451,36.973736,136.79205,50,,347,90,12.59,,0.0,0.0,50.8,51.6,,,19.4,1.3,47.1,8.4,5.2,10.4,3.8,7.1
983,11468,36.97385,136.79202,50,,313,93,12.68,,0.0,0.0,50.8,50.0,,,28.0,34.2,44.1,7.2,6.3,9.7,6.9,6.4
984,11476,36.973965,136.792,50,,259,94,12.72,,0.0,0.0,,51.9,,,40.9,2.5,46.1,8.4,6.4,8.8,7.0,5.6
985,11489,36.97408,136.792,50,,351,94,12.77,,0.0,0.0,55.9,52.7,,,20.0,45.9,46.5,7.6,6.2,9.9,4.8,6.0
986,11501,36.974194,136.79198,50,,318,95,12.84,,0.0,0.0,55.9,53.2,,,31.3,3.7,47.0,5.8,7.4,7.9,5.9,6.0
987,11514,36.974308,136.79198,50,,287,95,12.84,,0.0,1.1,50.2,,,,16.7,24.4,46.9,6.5,7.1,9.4,8.7,6.2
988,11526,36.974422,136.79198,50,,300,94,12.8,,0.0,0.0,50.9,53.5,,,31.0,8.3,46.9,6.5,6.9,10.2,8.0,5.8
989,11539,36.974537,136.792,50,,330,94,12.77,,0.0,0.0,52.1,53.1,,,35.8,28.7,46.5,7.7,6.2,9.2,7.1,6.0
990,11556,36.974648,136.792,50,,319,94,12.75,,0.0,0.0,52.6,52.5,,,42.8,27.1,46.1,7.5,6.0,9.9,7.4,7.0
991,11564,36.974754,136.79204,49,,280,94,12.73,,0.0,18.4,50.4,,,,30.2,45.1,43.8,7.3,6.3,10.3,7.4,6.1
992,11577,36.974873,136.79207,49,,308,94,12.7,,0.0,0.0,,,,,35.6,31.9,46.6,8.5,5.4,9.5,4.9,6.0
993,11589,36.974976,136.7921,49,,336,94,12.74,,0.0,0.0,55.2,52.9,,,36.4,25.7,47.1,6.1,6.1,10.5,3.2,5.4
994,11602,36.975086,136.79216,49,,335,94,12.75,,0.0,0.0,53.7,52.3,,,39.8,34.8,47.4,5.5,8.2,11.2,6.0,5.6
995,11616,36.975197,136.7922,49,,357,94,12.79,,0.0,0.0,53.7,52.7,,,26.6,27.0,47.2,8.9,7.0,11.6,7.8,7.1
996,11635,36.975296,136.79225,49,,339,95,12.87,,0.0,0.0,53.1,54.5,,,17.2,42.2,47.0,8.0,6.4,12.0,5.2,7.5
997,11644,36.975403,136.79231,49,,333,96,13.0,,0.0,0.0,53.3,54.2,,,6.9,25.8,47.2,7.8,6.8,9.7,3.0,5.9
998,11656,36.97552,136.79236,49,,327,96,13.12,,0.0,0.0,52.5,53.5,,,31.7,35.5,46.3,7.5,6.9,11.6,3.4,6.6
999,11671,36.975628,136.79242,49,,297,97,13.21,,0.0,0.0,44.9,54.8,,,13.0,32.4,42.8,7.9,7.6,12.0,6.0,6.3
1000,11690,36.975742,136.79248,49,,269,98,13.27,,0.0,4.7,49.6,50.3,,,26.9,44.3,45.6,7.9,5.9,10.1,5.6,5.8
1001,11696,36.975853,136.79254,49,,315,98,13.35,,0.0,0.0,,52.4,,,2.8,44.0,46.7,4.4,5.2,9.8,4.5,4.2
1002,11709,36.975975,136.7926,49,,332,98,13.4,,0.0,1.9,52.9,52.3,,,21.4,33.1,46.9,3.6,7.1,9.5,5.1,4.7
1003,11725,36.976086,136.79266,49,,311,97,13.45,,0.0,0.0,,52.6,,,0.8,36.2,47.0,5.3,7.6,9.3,5.7,4.6
1004,11736,36.976204,136.79272,49,,316,92,13.54,,0.0,0.0,53.4,,,,33.0,8.6,47.3,5.3,5.8,11.6,6.9,5.8
1005,11753,,,49,,327,93,13.56,,0.0,0.0,53.3,54.6,,,14.2,0.0,47.7,6.9,6.3,11.5,7.6,5.8
1006,11763,36.976322,136.79279,48,,332,93,13.58,,0.0,0.0,51.6,,,,18.2,21.8,47.2,8.5,5.8,11.5,7.9,6.2
1007,11776,36.97655,136.7929,48,,331,93,13.62,,0.0,0.0,55.1,,,,34.1,46.4,45.5,7.0,6.7,9.2,6.9,6.2
1008,11790,36.976665,136.79294,48,,292,93,13.68,,0.0,5.6,52.2,58.3,,,31.3,26.8,45.0,8.9,7.2,10.8,6.9,6.3
1009,11803,36.976795,136.793,48,,328,94,13.72,,0.0,0.0,53.0,,,,35.5,14.9,46.8,10.2,5.4,10.8,3.1,6.1
1010,11822,,,48,,318,95,13.86,,0.0,0.0,,53.6,,,41.3,40.2,46.5,8.3,5.4,11.3,2.9,6.5
1011,11830,,,48,,281,95,13.83,,2.7,0.0,,51.3,,,38.8,4.3,46.3,6.2,6.4,10.1,3.0,6.7
1012,11845,36.97704,136.79305,48,,298,94,13.75,,0.0,0.0,,,,,34.8,4.1,46.5,7.5,6.2,8.9,1.5,5.7
1013,11857,36.977287,136.7931,48,,286,93,13.68,,5.7,0.0,55.2,52.1,,,2.4,44.2,46.7,8.0,6.4,9.5,2.8,6.2
1014,11872,36.97741,136.79314,48,,283,93,13.6,,0.0,0.0,50.0,52.9,,,33.9,31.0,43.4,6.8,5.2,10.5,3.1,6.4
1015,11885,36.977535,136.79315,48,,291,93,13.58,,0.0,0.0,51.8,53.1,,,23.5,27.3,45.7,6.5,5.4,11.1,2.5,5.0
1016,11899,36.977646,136.79318,48,,358,93,13.57,,0.0,0.0,51.1,52.5,,,44.3,24.3,46.3,8.2,5.1,9.7,2.6,5.6
1017,11916,36.97777,136.79324,48,,335,93,13.58,,0.0,0.0,53.3,50.7,,,29.9,8.9,46.8,7.7,6.5,8.1,4.0,6.7
1018,11927,36.977894,136.79326,48,,288,93,13.55,,0.0,0.0,48.5,51.1,,,39.0,16.2,46.5,7.9,7.0,13.2,5.0,6.4
1019,11939,36.97801,136.79327,48,,282,92,13.48,,0.0,0.0,50.0,51.1,,,24.8,35.5,46.4,8.0,6.3,9.9,4.2,7.3
1020,11952,36.978127,136.79329,48,,285,92,13.41,,4.5,1.5,,54.0,,,25.5,28.7,43.9,8.1,6.9,11.3,2.7,6.5
1021,11966,36.97825,136.7933,48,,237,91,13.32,,4.1,0.0,49.4,49.3,,,39.3,32.1,46.2,8.8,5.3,8.0,4.0,5.4
1022,11983,36.978374,136.79333,48,,279,90,13.11,,4.5,0.0,50.0,50.3,,,42.7,38.3,46.5,8.5,4.2,11.7,4.0,5.4
1023,11996,36.978493,136.79335,48,,294,89,13.03,,0.0,0.0,49.9,51.2,,,24.1,42.2,46.9,7.4,4.4,9.6,4.5,7.7
1024,12008,36.978603,136.79338,48,,298,88,12.88,,0.0,0.0,49.9,49.3,,,38.4,29.2,46.9,6.9,3.3,11.5,3.6,7.8
1025,12021,36.97872,136.79341,48,,303,88,12.77,,0.0,0.0,49.9,50.5,,,27.1,16.4,47.3,5.9,3.6,7.9,4.6,7.6
1026,12034,36.978836,136.79343,48,,298,87,12.71,,0.0,0.0,51.5,49.9,,,31.2,35.2,47.5,7.5,3.6,11.5,5.8,7.2
1027,12046,36.978947,136.79344,48,,293,86,12.57,,0.0,0.0,,52.5,,,27.7,9.7,47.7,6.1,2.5,10.6,5.6,8.3
1028,,36.979057,136.79347,47,,292,86,12.53,,0.0,0.0,52.8,52.6,,,31.5,8.3,47.5,6.4,5.0,11.3,5.4,6.9
1029,12071,36.97917,136.7935,47,,300,85,12.49,,0.0,0.0,51.4,,,,32.5,30.7,47.7,7.5,3.9,15.8,5.7,7.9
1030,12084,36.979282,136.79352,47,,280,85,12.44,,0.0,0.0,47.0,51.7,,,2.0,12.1,48.2,5.2,3.1,11.7,6.7,7.8
1031,12096,36.97941,136.79352,47,,300,85,12.4,,0.0,0.0,50.8,51.1,,,0.0,12.7,45.4,5.1,2.3,13.3,6.4,6.8
1032,12107,36.979523,136.79352,47,,256,84,12.33,,0.0,2.7,41.3,,,,24.6,40.9,46.1,5.9,3.1,9.2,3.8,6.9
1033,12119,36.979633,136.7935,47,,310,84,12.26,,0.0,0.0,49.2,52.5,,,8.7,11.2,47.2,7.1,3.5,12.3,3.8,5.5
1034,12132,36.979755,136.79347,47,,337,90,12.24,,0.0,3.4,51.4,53.0,,,15.3,36.6,47.5,7.2,5.3,10.9,7.6,6.4
1035,12147,36.979855,136.79343,47,,347,90,12.24,,0.0,0.0,51.4,50.9,,,28.3,33.0,47.5,6.3,5.5,11.0,7.3,7.1
1036,12157,,,47,,314,90,12.17,,0.0,0.0,50.8,52.6,,,34.1,26.8,47.8,5.7,5.4,10.3,7.0,7.1
1037,12168,36.979954,136.7934,47,,331,89,12.14,,0.0,0.0,50.7,51.0,,,4.1,33.0,44.8,5.9,5.8,9.2,7.5,7.3
1038,12180,36.98016,136.7933,47,,300,89,12.05,,0.0,1.6,,55.8,,,28.4,29.5,46.6,6.1,5.8,8.4,8.6,7.6
1039,12193,36.98026,136.79327,47,,320,88,12.01,,0.0,0.0,54.1,48.8,,,46.3,10.5,46.6,8.5,4.4,10.8,7.4,6.3
1040,12203,,,47,,327,88,11.99,,0.0,0.0,51.2,53.1,,,30.9,31.1,46.9,7.1,3.2,10.6,6.6,7.2
1041,12216,36.98036,136.79323,47,,330,88,12.0,,0.0,0.0,,48.7,,,42.7,36.5,46.8,7.5,3.6,8.1,3.0,7.4
1042,12231,36.98057,136.79315,47,,297,89,12.04,,0.0,1.5,52.7,50.8,,,12.4,38.4,47.4,6.4,4.7,10.8,3.8,7.3
1043,12239,36.980675,136.7931,47,,334,89,12.08,,0.0,0.0,48.4,,,,11.5,26.4,47.2,4.2,5.2,12.0,5.6,6.5
1044,12256,36.980778,136.79306,47,,335,89,12.16,,0.0,1.0,52.0,50.3,,,15.3,35.7,47.4,5.2,5.4,11.9,3.6,7.9
1045,12264,36.980885,136.79303,47,,326,90,12.16,,4.6,0.0,51.8,52.7,,,35.9,37.1,44.1,8.8,6.7,12.3,3.4,6.0
1046,12277,36.98099,136.793,47,,325,90,12.18,,4.9,2.7,42.2,,,,3.1,50.2,45.7,9.3,6.6,9.7,6.9,6.5
1047,12287,36.98109,136.79292,47,,284,89,12.05,,0.0,0.0,,51.7,,,26.7,0.2,46.4,6.6,3.8,11.3,7.4,6.3
1048,12300,36.981182,136.7929,47,,322,89,12.08,,0.0,0.0,52.6,,,,40.5,2.3,46.6,6.2,4.7,9.2,6.8,5.6
1049,12312,36.98129,136.79283,47,,287,89,12.09,,0.0,0.0,48.0,48.5,,,22.2,4.1,46.7,7.4,5.9,12.6,7.6,6.9
1050,12329,36.981396,136.7928,47,,281,89,12.1,,0.0,3.6,50.6,52.6,,,29.2,35.5,47.0,6.4,5.0,12.0,3.6,7.4
1051,12340,36.98151,136.79276,47,,323,89,12.12,,0.0,0.0,53.1,52.4,,,32.2,38.7,47.1,8.0,5.5,12.0,2.2,6.2
1052,12350,36.981613,136.79272,47,,335,89,12.13,,0.0,0.0,,50.8,,,26.5,15.3,47.8,9.2,4.8,10.3,2.8,7.9
1053,12363,36.981712,136.79268,46,,326,89,12.1,,0.0,0.0,51.1,51.3,,,7.4,43.7,47.8,9.9,5.3,12.3,3.0,9.0
1054,12375,36.981808,136.79263,46,,317,89,12.06,,0.0,0.0,,52.5,,,25.8,29.2,47.8,8.6,6.1,10.5,6.0,9.0
1055,12390,,,46,,308,89,12.06,,0.0,0.0,53.2,53.0,,,31.5,1.5,47.6,7.9,5.2,11.0,2.9,8.7
1056,12398,36.981915,136.79259,46,,327,89,12.08,,0.0,0.0,,52.4,,,24.4,17.6,47.4,7.7,5.6,10.1,4.2,7.7
1057,12413,36.982117,136.79251,46,,320,89,12.12,,0.0,0.0,,58.7,,,1.8,9.2,44.3,7.8,5.7,10.5,6.9,7.7
1058,12423,36.982224,136.79247,46,,307,89,12.04,,0.0,0.0,,53.9,,,13.9,0.9,47.4,9.4,3.2,10.8,6.6,8.4
1059,12434,36.98233,136.7924,46,,337,89,12.04,,0.0,0.0,50.7,50.9,,,32.4,0.5,47.5,7.8,3.4,11.4,6.9,7.9
1060,12455,36.982433,136.79236,46,,355,95,12.01,,0.0,0.0,52.4,53.3,,,31.9,3.5,48.0,5.5,6.8,9.4,7.8,8.1
1061,12459,36.98254,136.79231,46,,346,95,11.96,,0.0,0.0,,53.9,,,8.8,40.2,47.4,5.6,7.2,10.0,5.8,7.9
1062,12474,36.98264,136.79228,46,,316,94,11.93,,0.0,7.1,,,,,28.7,34.6,44.1,7.5,7.6,10.1,5.4,7.7
1063,12482,36.982742,136.79224,46,,280,94,11.9,,0.0,0.0,48.7,51.4,,,33.1,25.5,46.5,10.7,6.7,9.2,6.8,7.7
1064,12497,36.982845,136.7922,46,,306,94,11.93,,0.0,0.0,49.0,54.4,,,37.0,14.1,47.0,9.7,6.0,11.1,7.0,6.5
1065,12505,36.982956,136.79218,46,,339,95,12.1,,0.0,0.0,,,,,30.2,30.0,48.2,5.8,6.9,9.2,6.6,7.6
1066,12518,36.983067,136.79214,46,,356,97,12.23,,0.0,0.0,,52.4,,,24.5,37.2,48.6,5.9,7.0,13.7,7.3,8.0
1067,12530,36.983177,136.79211,46,,369,97,12.28,,0.0,0.0,50.8,54.3,,,38.3,36.7,48.2,8.3,7.0,11.3,7.3,7.6
1068,12543,36.983288,136.7921,46,,366,98,12.35,,0.0,0.0,54.7,54.7,,,33.3,31.7,48.3,9.1,6.5,9.5,6.6,7.8
1069,12558,36.983387,136.79207,46,,379,98,12.48,,0.0,0.0,51.4,54.4,,,40.3,27.0,48.0,7.5,7.5,10.3,4.2,7.7
1070,12568,36.983498,136.79204,46,,347,99,12.48,,0.0,0.0,,55.2,,,31.8,37.5,48.1,6.8,8.3,11.4,6.8,7.6
1071,12583,36.9836,136.792,46,,309,99,12.45,,0.0,0.0,,51.4,,,27.4,44.9,47.3,7.4,7.8,11.0,7.5,7.2
1072,12591,36.983715,136.79198,46,,322,95,12.57,,0.0,0.0,50.6,53.7,,,24.1,34.0,45.1,7.1,7.5,9.6,6.7,6.2
1073,12604,36.98382,136.79193,46,,285,93,12.64,,0.0,0.0,51.1,49.8,,,22.8,32.6,47.0,6.4,5.9,11.2,4.0,5.0
1074,12616,36.98394,136.79189,46,,312,93,12.66,,0.0,0.0,51.1,50.5,,,40.7,25.9,47.0,6.9,5.4,10.8,3.5,6.0
1075,12629,36.98405,136.79185,46,,332,93,12.68,,0.0,0.0,49.1,51.7,,,30.1,32.0,47.8,5.5,6.4,10.4,5.0,7.0
1076,12641,36.98416,136.79182,46,,336,93,12.68,,0.0,0.0,52.2,,,,36.7,3.4,47.6,5.9,7.1,11.8,3.1,6.5
1077,12654,36.98428,136.7918,46,,315,93,12.68,,0.0,0.0,,53.1,,,45.6,20.4,48.2,5.7,6.2,12.7,1.8,6.6
1078,12671,36.98439,136.79176,46,,320,94,12.72,,0.0,0.0,53.2,52.4,,,17.2,32.1,47.4,7.2,5.9,10.6,2.0,7.2
1079,12683,36.98451,136.79173,46,,313,93,12.7,,2.1,5.3,44.1,55.9,,,15.6,31.6,44.1,6.8,6.3,11.5,2.6,7.3
1080,12696,36.98462,136.7917,46,,248,94,12.64,,0.0,3.6,50.0,49.5,,,7.9,41.8,46.8,7.3,5.7,9.9,4.0,5.9
1081,12708,,,46,,330,93,12.67,,0.0,0.0,,51.1,,,39.5,5.8,47.5,6.5,6.5,9.9,5.0,5.3
1082,12721,36.984734,136.79166,46,,324,93,12.63,,0.0,0.0,49.9,52.0,,,41.6,36.0,48.0,4.7,7.0,11.9,7.2,6.6
1083,12734,36.984947,136.79163,46,,321,93,12.57,,0.0,0.0,,52.5,,,26.3,38.7,47.6,5.9,7.4,10.6,3.7,5.8
1084,12746,36.98506,136.7916,46,,330,93,12.58,,0.0,2.3,51.8,,,,4.6,45.8,47.7,6.4,6.9,10.0,2.6,7.5
1085,12759,36.985176,136.79156,46,,340,93,12.6,,0.0,0.0,51.9,51.0,,,43.9,22.8,47.5,7.2,6.8,10.1,4.5,8.1
1086,12771,36.985287,136.79153,46,,320,92,12.57,,0.0,0.0,51.9,53.6,,,19.2,29.1,47.4,6.0,7.3,10.3,6.1,7.3
1087,12786,36.985397,136.7915,46,,305,92,12.53,,0.0,0.0,51.9,51.6,,,25.6,3.0,47.8,6.4,6.0,11.4,6.8,7.0
1088,12794,36.98551,136.79147,46,,311,92,12.41,,0.0,0.0,50.4,,,,34.0,29.7,47.0,6.3,5.5,11.9,7.9,7.3
1089,12811,36.985626,136.79144,46,,311,91,12.41,,0.0,2.6,,,,,39.8,8.2,47.0,8.2,5.6,10.5,7.6,7.6
1090,12820,36.98573,136.79141,46,,331,92,12.45,,0.0,2.3,,60.5,,,37.9,23.0,44.9,7.9,3.6,10.1,4.4,7.8
